749.27,465.41,519.91,725.94,384.95,325.82,328.09,446.56,368.56,590.33,410.54,530.12,368.93,433.91,336.55,397.72,429.77,608.08,420.44,376.5,527.44,408.46,349.61,315.63,420.89,365.84,510.85,711.9,610.82,627.94,473.65,1078.8,504.74,469.18,1007.1,484.53,374.19,396.47,672.59,413.02,537.97,378.95,718.53,560.67,407.94,728.12,581.95,405.09,436.53,558.08,548.09,521.86,417.5,672.67,538.48,492.43,625.09,325.15,487.53,760.61,359.95,381.78,396.01,864.8,650.61,482.16,615,454.07,628.76,516.02,481.53
734.23,464.35,502.97,722.8,379.73,318.51,324.58,444.43,363.98,557.92,370.44,488.53,362.32,423.84,335.6,392.07,418.43,527.99,404.95,372.7,518.44,396.32,347.41,315.87,402.54,361.62,463.3,648.84,568.24,574.2,433.97,917.34,492.27,445.28,838.62,453.34,371.94,379.97,584.19,391.78,531.8,369.6,637.27,524.39,398.86,653.96,527.21,380.3,409.65,554.49,496.94,491.39,395.42,581.19,480.41,451.26,545.8,329.08,465.25,687.79,358.83,373.69,387.55,710.11,570.85,463.55,581.58,440.83,615.24,511.04,455.62
749.77,453.91,510.66,724.72,381.4,322.49,322.07,442.14,363.57,517.65,359.04,433.83,358.56,428.8,340.42,394.71,412.4,483.46,410.85,370.55,517.24,392.22,348.38,315.07,384.75,356.96,430.47,604.08,529.18,536.73,407.01,801.27,453.25,438.63,739.97,430.57,369.92,373.75,531.62,374.96,535.39,359.49,584.46,510.8,393.71,605.38,490.24,362.64,382.39,554.87,461.66,467.7,392.43,518.89,450.07,422.45,498.49,336.64,452.45,645.43,355.82,373.93,391.03,635.8,514.8,459.68,551.89,419.71,616.92,500.27,438.77
728.37,459.77,503.17,709.37,379.93,323.86,322.5,441.25,364.82,483.05,343.27,407.45,360.79,417.65,334.85,386.58,406.16,447.99,397.21,370.65,522.86,385.43,348.82,315.14,367.86,358.3,407.33,553.05,489.88,503.37,389.36,709.88,413.77,427.71,648.05,409.5,366.73,360.43,485.34,362.24,525.14,351.65,528.38,473.99,379.06,558.22,456.17,351.27,367.94,550.35,427.91,443.23,383.93,475.6,421.25,398.2,454.58,332.76,440.82,595.53,356.05,373.98,388.86,556.35,475.94,445.45,510.54,404.92,610.33,503.24,425.36
735.9,455.32,507.27,710.25,375.93,325.82,318.84,441.39,361.41,463.18,340.6,394.01,371.47,423.59,338.62,384.51,405.2,423.73,395.85,371.37,518.15,380.98,351.36,314.81,346.11,355.89,393.34,525.55,467.16,486.96,380.97,660.74,399.7,424.07,592.54,387.61,366.54,353.53,454.08,350.09,524.48,349.73,491.65,444.37,378.24,530.53,440.4,336.02,362.24,550.78,410.22,425.83,379.36,444.65,405.43,388.09,433.25,336.44,437.68,571.31,355.63,374.63,390.83,518.11,450.08,438.47,481.7,390.97,609.42,511.81,416.34
728.1,456.15,504.77,713.07,372.04,327.29,323.31,438.82,366.27,451.28,333.48,378.8,358.62,422.55,336.49,388.15,402.63,406.07,383.31,371.26,514.43,380.61,350.73,315.54,346.23,358.31,383.6,500.29,436.85,475.52,375.46,611.49,382.36,420.67,558.95,380.82,369.98,351.59,433.91,342.83,531.15,352.23,465.92,426.36,375.15,506.59,426.01,343.68,354.69,541.98,396.32,409.8,377.47,424.02,401.61,378.19,413.62,330.08,435.62,551.43,356.03,369.83,388.59,496.9,439.53,431.99,454.59,387.75,608.54,505.9,413.34
731.78,461.42,503.06,715.64,374.39,321.2,321.86,443.03,366.79,441.18,346.79,377.6,363.07,420.27,338.14,383.8,397.27,398.34,378.6,372.85,511.11,379.89,345.73,314.61,336.47,355.64,374.95,480.6,426.49,465.3,374.7,574.78,371.83,418.57,527.04,367.99,361.96,340.04,420.51,333.85,528.99,344.98,447.63,404.99,370.23,492.96,419.88,336.23,344.92,548.91,386.21,399.59,375.72,408.5,392.96,371.1,398.09,326.92,434.14,536.55,357.13,372.39,383.28,475.47,427.9,428.56,437.42,373.07,605.64,495.57,401.82
730.55,452.33,503.91,720.77,374.48,325.94,325.41,442.15,367.08,439.8,343.94,368.58,368.58,425.82,334.84,390.1,401.32,387.04,385.87,375.62,511.45,375.75,348.31,315.12,336.79,358.97,375.54,464.47,409.21,460.7,375.34,555.24,371.15,417.94,514.05,364.37,368.13,343.81,407.71,342.39,527.29,345.74,434.42,397.77,372.99,477.55,414.59,336.91,344.82,550.79,379.91,397.4,372.25,400.02,390.17,368.56,387.38,334.46,429.76,524.35,355.36,372.37,386.11,462.49,419.55,422.71,422.19,366.16,612.57,502.5,404.01
744.05,457.73,500.61,717.84,374.48,318.98,321.71,443.88,362.69,435.16,335.69,366.27,365.69,419.21,340.64,389.3,400.17,384.04,382.26,372.14,515.16,377.04,348.93,316.08,326.35,358.93,371.15,453.88,395.34,449.48,368.69,532.98,364.5,415.7,500.05,357.33,367.77,338.83,400.69,339.06,530.33,348.57,427.76,387.03,374.26,464.95,405.28,329.3,349.81,551.45,371.53,393.27,373.79,394.03,393.44,365.17,382.79,327.22,433.22,518.61,357.88,366.9,383.8,451.57,412.93,420.3,409.08,370.99,616.43,506.06,400.53
733.32,470.41,499.88,713.15,375.56,328.9,324.68,442.9,368.14,431.21,336.46,368.18,353.93,421.54,335.49,391.57,397.14,380.8,386.25,373.07,514.65,375.09,347.35,314.04,329.32,356.03,367.86,442.31,387.1,447.78,366.59,522.05,362.39,412.82,485.66,358.99,368.04,346.64,398.53,338.37,537.86,347.31,423.83,379.89,378.9,456.57,405.25,335.39,341.77,546.93,370.4,385.31,372.1,385.27,393.01,363.43,377.27,328.73,429.04,510.84,355.8,371.2,386.39,440.89,411.85,418.34,394.44,361.27,608.02,519.25,396.24
730.82,467.47,502.44,710.85,372.75,322.2,322.68,437.51,362.75,422.43,339.15,361.83,361.29,421.34,336.22,384.94,395.15,374.78,387.82,375.7,514.91,372.52,346.29,316.49,326.14,357.31,364.45,430.85,379.12,446.26,363.81,515.09,360.84,416.15,478.15,353.43,367.84,337.68,388.63,335.11,528.69,341.13,404.7,377.7,370.36,451.05,407.48,331.88,338.63,544.91,368.37,379.19,370.37,381.28,386.32,361.52,372.77,328,427.71,500.26,357.43,373.8,380.2,437.82,404.72,415.9,384.38,357.91,601.61,508.01,393.52
729.79,454.48,503.62,710.22,375.19,331.65,323.83,442.75,361.04,423.81,342.29,362.02,359.67,422.69,337.59,388.88,397.59,371.52,384.58,375.03,509.24,370.88,346.78,314,329.23,356.48,365.29,428.41,371.32,442.64,369.22,503.24,354.97,414.52,464.22,353.76,366.38,345.12,384.04,333.91,527.84,342.53,401.38,368.14,375.36,437.44,398.2,334.18,334.27,547.58,365.3,384.8,370.7,376.51,381.29,357,373,332.19,423.39,499.72,356.82,374.39,379.87,432.84,407.81,412.67,371.7,360.96,604.72,501.68,392.64
733.14,463.36,499.84,717.24,373.66,322.92,326.26,440.55,364.99,422.84,339.1,362,364.57,425.08,339.57,388.45,400.69,370.64,390.79,367.2,510.07,369.7,345.76,316.73,327.18,356.06,368.02,423.44,365.85,440.04,367.83,491.92,353.15,410.34,461.42,349.15,366.38,345.84,385.32,334.65,530.25,343.47,400.91,364.36,371.82,434.86,394.55,335.66,334.13,547.57,365.66,373.93,370.24,373.41,382.38,355.33,364.04,337.42,428.15,506.77,354.22,370.73,385.01,430.08,401.68,410.37,370.17,357.42,594.36,491.35,390.03
721.3,459.17,502.36,711.36,369.36,318.9,323.38,439.8,362.86,420.72,334.88,352.09,362.42,420.76,332.31,383.26,397.64,368.89,388.88,372.59,509.74,372.04,348.88,311.33,323.05,353.35,359.05,413.41,360.49,437.17,368.36,484.87,354.03,407.67,457.56,349.88,362.81,346.8,377.67,336.17,530.59,340.81,394.08,360.41,376.15,428.08,398.7,339.38,337.94,542.72,363.06,370.32,368.84,373.46,382.9,357.11,361.43,330.1,426.28,534.66,352.76,366.36,385.36,429.65,396.68,408.49,363.93,347.71,601.13,482.73,386.07
732.96,452.97,503.78,712.58,376.14,324.12,324.52,438.88,365.6,423.2,338.23,365.16,367.43,424.21,338,389.04,397.7,366.17,385.59,373.69,510.52,366.61,349.06,318.32,324.14,357.23,362.93,411.85,360.51,439.57,368.99,478.24,357.9,410.55,453.12,350.31,366.36,351.39,380.17,332.24,530.41,341.43,390,359.57,372.52,424.48,397.02,333.46,337.87,547.27,360.64,372.4,369.14,371.45,388.25,352.64,359.86,334.24,425.05,553.24,356.23,372.92,384.61,426.11,398.6,409.9,359.73,361.47,608,493.35,387.85
717.9,448.53,502.01,702.6,375.64,320.61,319.86,439.78,363.72,415.57,336.15,354.01,361.72,419.74,335.99,389.13,396.2,364.77,382.32,369.94,505.86,370.77,352.6,316.56,325.81,350.59,359.99,402.81,358.18,432.36,366.79,471.62,347.62,405.8,446.69,345.17,364.01,347.37,375.48,335.91,527.34,337.47,388.56,359.58,370.88,417.11,392.98,335.18,334.4,541.05,356.96,363.72,368.96,368.91,384.23,352.76,363.09,326.86,424.89,545.84,355.03,370.83,377.87,417.99,396.83,404.67,353.45,355.4,595.25,500.44,382.23
734.74,460.82,498.21,711.06,377.01,321.65,324.72,442.11,361.71,418.5,340.4,366.07,364.76,425.84,337.3,381.8,400.49,364.52,380.51,367.93,512.46,367.9,349.9,315.59,322.86,354.52,357.94,403.36,349.63,433.93,360.47,474.19,353.62,412.96,449.18,346.75,366.33,346.84,376.7,330.91,533.19,341.55,384.6,356.54,369.15,419.67,397.11,325.71,342.4,545.68,360.82,363.83,368.05,366.92,386.53,353.15,358.02,326.73,429.13,546.74,356.09,375.84,383.42,418.84,400.45,404.14,348.6,361.34,605.5,492.42,383.19
721.79,456.94,499,711.08,373.8,324.33,319.97,441.31,362.2,415.56,336.69,363.9,364.28,424.04,334.58,380.79,394.22,363.67,373.56,368.99,507.89,367.44,345.99,313.44,327.46,357.38,361.39,397.52,345.9,430.25,366.5,466,348.54,408.91,445.38,347.98,365.87,350.87,373.25,329.7,520.96,340.54,386.41,354.71,371.59,410.17,387.75,333.23,335.16,538.83,358.71,364.78,367.05,364.57,379.02,352.42,359.67,322.98,422.2,520.93,356.24,377.37,382.71,417.36,396.01,405.36,348.43,356.04,604.65,486.36,381.09
731.74,456.56,500.12,714.31,372.74,325.78,326.82,441.37,363.71,414.68,339.96,357.38,362.21,422.29,335.2,385.39,399.54,364.03,379.25,371.98,509.29,370.54,346.34,315.26,320.33,357.75,359.96,396.48,347.73,429.4,364.43,469.77,350.09,411.88,445.97,348.17,367.48,354.88,373.22,338.37,539.24,341.33,384.98,351.65,369.31,410.3,391.08,332.59,330.81,544.88,356.75,366.55,364.45,367.11,383.58,353.12,354.09,324.02,429.29,511.78,357.94,374.69,385.46,415.41,394.5,404.21,351.36,364.31,604.11,484.84,381.3
730.06,452.91,505.53,715.88,374.64,325.41,326.13,440.8,368.04,413.9,335.06,359.62,362.51,420.21,338.47,386.16,399.03,359.77,379.26,370.34,510.31,371.1,349.82,314.84,317.67,352.17,359.56,396.98,347.62,430.72,361.55,468.16,348.6,409.32,442.53,346.96,363.16,358.51,371.63,333.02,526.61,340.07,383.68,347.21,373.23,408.28,390.53,336.36,339.45,545.01,359.42,361.62,369.4,363.8,378.91,353.74,365.64,329.8,427.58,501.25,354.91,376.23,385.41,419.92,390.97,404.69,343.72,361.59,599.62,493.69,382.34
727.01,452.64,502.3,706.31,370.24,320.59,319.66,440.76,364.62,417.29,340.15,375.3,361.07,416.18,334.73,386.49,395.6,374.67,381.9,369.39,510.58,373.9,345.2,315.13,324.75,356.91,361.8,406.91,350.13,427.93,361.61,493.52,361.48,407.69,473.63,355.92,365.29,358.19,383.92,331.35,531.94,334.36,396.57,351.34,389.54,424.51,391.27,334.3,336.56,544.29,369.04,378.8,368.43,409.43,395.78,365.02,402.63,329.9,426.27,534.3,355.4,373.68,381.92,437.1,392.18,409.77,350.4,368.76,594.95,487.14,376.74
734.55,457.89,501.51,736.65,381.87,320.04,325.1,441.57,367.94,465.2,344.21,497.09,358.82,429.46,338.58,394.77,403.37,458.5,395.2,370.97,514.68,384.6,348.18,318.28,336.81,353.92,451.29,508.27,458.82,444.34,371.83,567.92,451.76,413.7,644.85,390.98,370.42,384.35,494.04,361.2,537.64,347.72,525.21,429.24,430.74,574.69,404.91,354.12,361.63,547.24,401.75,437.36,366.94,606.74,531.12,473.8,468.49,330.59,430.93,602.23,359.14,374.33,395.72,512.53,457,431.77,440.97,391.67,610.66,483.75,401.97
737.37,454.5,501.48,771.56,382.12,326.67,327.19,440.6,363.35,525.46,380,530.57,356.62,428.34,339.74,465.95,402.33,523.81,416.04,373.31,515.04,404.22,351.39,314.38,338.49,354.13,478.65,654.45,576.16,546.84,434.66,866.86,509.04,445.31,800.53,503.12,414.17,399.53,606.68,383.61,666.8,391.86,624.67,562.46,424.36,604.26,412.15,389.11,395.1,549.03,540.28,480.1,429.39,712.68,552.24,478.32,582.94,335.19,505.14,717.87,355.43,376.07,388.56,773.22,598.01,486.63,533.36,428.19,604.65,508.33,481.02
737.22,447.06,501.09,750.56,399.9,329.98,325.83,442.23,364.06,564.86,419.56,482.51,358.64,425.11,340.5,534.43,409.97,541.27,458.89,376.42,517.84,412.55,350.89,315.4,340.07,358.01,454.91,739.03,619.51,762.54,492.97,1046.9,556.98,582.5,966.34,584.6,476.69,405.61,558.61,425.26,805.26,424.36,647.06,620.38,405.23,562.45,418.37,397.86,398.95,544.15,704.92,508.19,496.58,675.13,507.54,442.19,617.83,333.39,677.78,756.15,356.43,370.51,390.86,863.08,580.47,568.89,559.9,467.6,599.75,525.13,520.77
744.34,450.62,502.84,748.47,391.24,318.51,335.94,445.7,368.85,569.03,395.77,445.45,361.56,430.66,341.7,474.19,408.7,497.82,483.98,375.56,525.69,415.99,351.18,317.63,365.02,359.68,425.7,757.79,622.97,886.94,452.05,987.74,543.49,621.04,1011.6,601.99,448.03,397.28,507.8,412.87,723.49,422.99,602.11,613.61,393.85,534.43,413.84,369.64,382.24,544.48,763.49,522.25,491.92,602.32,469.87,413.99,597.92,339.46,762.28,789.52,358.19,377.08,388.61,784.01,530.28,571.78,534.8,474.04,604.68,518.3,516.78
739.77,458.98,504.22,740.11,387.17,324.75,330.27,444.93,368.03,535.5,378.37,419.44,368.43,429.74,331.79,436.7,405.89,455.36,501,373.84,518.81,407.62,347.34,317.13,351.96,359.38,405.35,748.21,592.17,885.31,422.46,880.19,512.5,572.15,933.56,583.67,421.31,392.28,464.93,393.94,647.21,398.52,555.14,581.25,385.02,499.92,407.14,361.5,376.5,553.57,755.06,521.9,464.05,533.79,436.61,395.11,536.16,338.63,874.59,750.59,357.86,372.73,392.42,679.44,484.82,560.67,493.57,480.26,607.84,510.18,488.91
730.5,450.55,499.94,725.47,378.65,321.29,325.18,439.58,365.33,494.56,359.81,403.1,361.47,421.24,341.18,414.61,404.71,422.93,481.86,371.55,517.22,399.08,352.22,313.43,343.19,353.72,393.26,702.65,542.04,801.33,394.52,760.53,482.91,580.65,820.26,557.36,452.14,389.21,437.2,378.35,600.14,385.47,516.88,538.67,381.61,471.99,399.66,358.09,358.15,546.35,712.01,518.4,440.1,488.11,420.43,381.57,484.04,328.58,1084.1,698.66,354.92,369.03,384.52,591.43,452.03,540.65,469.18,484.04,601.02,495.85,465.12
732.61,455.88,512.91,726.78,380.17,320.84,324.74,445.38,369.47,474.41,350.1,386.62,361.79,420.5,340.15,406.96,406.65,408.8,473.8,373.84,517.5,389.9,352.76,317.19,336.4,359.03,382.62,657.64,507.71,717.41,387.1,682.74,444.18,550.14,720.96,533,440.44,373.79,416.09,367.8,579.23,374.62,484.18,503.86,373.88,460.97,391.34,348.23,352.53,543.08,688.21,512.21,424.69,452.49,407.71,373.8,450.32,333.25,1116.6,658.45,359.01,373.2,387.5,542.35,437.32,521.56,441.08,474.1,596.35,488.25,449.47
731.29,456.08,496.05,727.33,379.06,322.37,322.56,442.83,369.68,459.68,347.44,378.32,361.79,422.17,339.07,390.24,400.16,398.63,457.96,369.08,518.29,383.92,350.5,315.75,331.67,355.47,374.05,607.89,478.57,651.01,380.81,627.11,415.89,513.4,645.19,502.9,415.73,362.53,403.15,350.22,558.15,366.43,453.22,467.2,378.23,449.38,392.12,336.39,346.63,540.98,628.28,486.91,412.42,427.92,402.02,366.54,427.84,331.73,962.31,612.93,356.42,375.1,383.11,505.61,424.33,496.57,421.58,464.14,596.62,478.44,435.45
725.94,453.98,499,721.85,375.43,322.45,322.51,443.56,366.41,443.39,337.46,370.91,363.42,418.49,334.37,390.48,398.89,385.3,440.43,370.94,510.51,374.16,348.19,315.23,326,353.52,365.72,575.17,455.64,602.77,378.18,586.4,392.21,488.78,587.66,468.33,398.28,362.99,395.62,343.31,550.06,361.02,434.78,439.49,373.07,441.86,388.29,337.96,345.79,544.59,570.33,466.23,405.14,410.09,392.53,362.99,406.32,331.32,824.9,574.24,355.59,368.13,389.01,486.99,414.28,476.52,403.6,441.08,600.67,469.79,423.5
728.05,455.71,494.92,717.06,373.38,329.25,323.88,441.44,363.86,430.1,338.5,363.48,358.25,422.83,337.61,387.6,398.61,378.4,433.47,370.56,504.76,376.05,349.88,313.7,323.49,355.04,366.75,540.96,437.3,567.36,368.66,558.93,382.71,469.04,553.88,439.37,387.26,357.32,387.52,340.04,545.79,355.17,423.35,426.66,364.79,429.46,388.68,341.18,338.15,538.67,524.09,444.09,395.29,399.01,388.32,359.88,396.43,324.95,729.03,552.51,355.42,371.54,385.41,462.34,403.93,463.11,390.73,422.55,598.78,496.01,417.19
728.2,455.85,507.86,715.42,374.56,318.63,325.03,441.39,364.97,434.75,340.52,368.5,363.6,416.98,341.48,385.97,394.13,372.78,421.17,369.16,510.49,373.1,346.94,315.67,320.25,347.28,367.93,516.89,416.72,541.23,367.47,535.46,374.52,459.89,532.32,423.24,383.74,351.25,388.06,338.3,540.02,352.75,411.26,414.67,375.85,426.32,387.76,327.32,335.92,535.03,489.18,429.33,392.64,390.03,388.95,356.68,381.91,334.81,658.23,537.32,355.73,371.58,384.46,457.24,405.28,452.37,381.01,409.89,600.65,488.49,409.99
729.98,468.65,497.44,719,375.99,316.98,325.97,443.76,365.93,428.84,338.44,360.75,363.26,418.3,335.45,384.77,399.18,372.11,410.17,374.32,510.94,373.88,347.88,317.39,322.4,354.05,364.73,489.6,405.63,528.85,366.65,524.52,366.57,451.72,510.26,403.81,377.84,348.48,383.33,338.31,544.06,348.53,406.39,401.51,373.89,416.21,387.78,336.12,342.23,547.98,460.59,415.46,385.21,383.55,383.68,357.2,377.12,335.64,614.03,525.5,352.92,372.98,384.96,447.94,400.78,443.14,374.08,399.18,605.65,481.4,404.7
732.28,449.79,497.45,713.89,376.13,322.33,326.04,445.18,362.1,420.89,337.02,350.91,362.97,421.23,337.37,388.77,396.38,369.63,408.74,374.7,510.69,370.04,345.06,314.96,316.33,352.3,361.76,476.7,393,505.19,365.25,507.45,361.9,442.03,499.69,389.47,376.76,341.8,375.85,328.61,541.27,351.9,398.77,394.82,366.64,414.14,388.4,335.82,340.47,541.58,440.15,399.85,386.19,381.8,387.5,355.98,375.32,328.66,571.05,513.91,356.65,370.47,387.9,437.53,399.47,434.81,365.49,391.07,596.8,473.67,401.25
726.49,451.52,493.03,707.94,375.27,317.25,324.03,441.51,362.37,422.57,341.04,360.69,359.74,419.8,338.3,387.41,397.05,364.61,399.81,367.39,506.27,371.46,344.22,316.16,329.54,354.84,359.34,459.38,382.46,492.08,363.8,495.1,364.3,438.29,480.65,380.19,376.89,344.88,374.62,333.04,537.99,349.99,393.3,384.17,371.12,411.35,384.36,330.5,340.68,535.95,425.18,396.61,379.71,373.73,380.35,357.17,369.58,329.64,546.32,502.56,353.89,371.3,385.53,433.69,396.09,431.45,361.33,386.24,599.52,469.42,401.19
732.21,456.14,498.87,707.51,373.79,322.43,326.6,439.16,366.22,415.17,334.85,361.78,367.18,423.49,335.2,378.25,397.16,363.37,396.45,369.6,503.86,373.89,348.24,314.2,321.91,353.86,361.72,448.52,377.48,486.57,365.1,487.98,353.66,435.43,470.29,372.75,374.18,339.88,373.74,337.7,537.45,347.51,393,375.49,368.64,409.91,382.61,331.96,337.47,547.55,406.08,391.91,377.86,373.86,383,352.45,363.86,331.46,521.58,498.77,355.72,373.56,381.25,426.56,394.56,428.45,354.34,378.95,593.12,460.85,394.39
725.78,454.36,504.06,711.47,370.87,320.75,324.25,442.7,363.38,418.88,329.27,355.4,360.14,423.34,336.3,384.49,395.89,361.8,392.98,371.91,503.68,373.27,349.69,315.93,319.19,354.33,360.96,437.69,368.91,478.29,366.98,484.22,358.86,432.63,466.27,364.48,372.71,342.29,375.52,340.67,541.16,347.41,394.08,369.81,367.62,403.28,384.57,329.41,340.13,543.41,398.7,384.49,380.4,370.17,378.95,356.82,364.12,331.81,508.53,503.3,357.95,375.37,383.35,429.67,396.77,422.21,354.07,372.88,591.34,480.36,392.42
732.49,457.41,506.53,711.2,371.8,323.84,322.11,442.04,364.6,416.93,341.56,354.08,363.26,418.75,334.31,385.08,397.28,361.45,392.16,370.5,507.8,368.01,344.9,313.71,319.02,352.53,360.01,434.56,363.62,475.84,366.56,477.59,358.57,431.44,458.8,361.84,371.51,348.23,371.65,333.63,536.06,344.15,388.67,368.81,370.6,398.72,381.74,330.71,337.71,537.07,384.71,381.57,376.1,367.88,384.55,352.44,365.07,324.42,497.91,487.81,353.67,372.44,380.96,423.23,399.4,420.85,346.33,365.29,604.32,491.72,390.17
719.58,449.97,494.23,704.37,375.17,317.39,324.83,441.05,365.76,417.32,336.63,355.17,358.6,415.32,336.23,380.42,395.26,360.79,382.35,368.53,505.41,366.98,345.03,313.4,319.79,351.82,357.41,422.19,359.3,463.74,360.07,475.51,353.21,424.06,451.87,356.85,370.28,342.79,369.09,341.76,530.68,341.63,382.47,365.47,372.27,398.15,382.12,332.2,340.4,538.51,382.54,379.58,375.85,365.6,374.42,351.11,361.51,328.78,488.85,479.9,352.72,371.21,381.48,418.53,392.86,413.77,346.51,360.74,595.95,485.35,383.7
