749.27,465.41,519.91,726.76,384.83,325.82,328.09,450.47,368.62,593.14,438.17,531.42,369.73,433.91,336.67,430.33,375.73,525.24,409.29,348.62,315.63,577.67,425.69,364.87,507.06,707.5,616.96,624.76,460.59,602.43,1010,505.07,468.78,992.68,485.7,375.07,442.47,395.25,661.7,411,379.63,407.98,727.76,734.78,562.76,590.05,604.91,429.27,557.51,528.35,547.15,522.09,715.83,470.77,535.43,489.36,608.39,484.78,754.16,325.36,367.46,395.79,482.85,610.17,413.58,635.41,481.16,424.67,396
734.23,464.35,502.97,723.45,379.57,318.51,324.58,448.1,364.23,560.09,433.47,489.02,362.54,423.84,335.3,419.06,371.68,516.52,397.78,346.06,315.89,508.65,407.92,360.7,460.63,644.07,573.12,571.75,422.97,521.01,835.22,492.39,444.98,826.36,454.31,372.8,426.25,377.91,575.67,388.15,369.65,396.23,653.52,653.4,525.69,535.53,535.6,404.32,553.79,520.66,495.84,491.36,614.75,424.12,477.94,449.16,533.09,462.51,682.3,330.09,363.73,387.58,464.12,578.6,391.95,622.28,455.63,410.95,387.74
749.77,453.91,510.66,725.5,381.22,322.49,322.07,446.18,363.16,520.14,435.2,434.14,358.87,428.8,340.31,412.71,369.61,515.1,394.44,347.87,315.05,469.1,387.1,356.63,428.99,599.76,533.87,534.71,396.87,475.55,736.86,453.13,438.12,729.9,431.4,371.19,408.14,373.01,524.84,371.33,358.75,389.94,604.77,595.51,511.33,496.41,486.46,379.27,554.49,509.16,460.98,467.97,547.36,386.73,448.16,420.81,488.4,450.33,640.66,336.78,361.86,390.61,459.94,549.09,389.05,626.15,439.13,415.14,369.74
728.37,459.77,503.17,710.24,379.68,323.86,322.5,444.57,364.87,484.46,426.61,408.53,360.63,417.65,334.74,406.56,369.92,520.98,386.58,348.44,315.07,439.37,371.5,357.32,406.31,549.61,494.06,501.72,381.87,440.37,644.7,413.64,427.37,639.94,409.97,367.65,389.79,359.77,479.74,358.31,350.66,378.63,557.59,539.78,475.4,461.69,453.12,365.32,550.08,511.58,427.2,443.49,496.55,377.65,420.29,396.95,446.7,439.01,591.75,333.64,362.13,388.09,446.67,508.22,380.89,619.23,426.01,402.66,368.74
735.9,455.32,507.27,711.08,375.93,325.82,318.84,444.73,361.24,464.64,426.73,394.19,372.75,423.59,338.7,405.57,370.99,516.11,381.65,350.23,314.41,412.85,346.23,355.26,392.48,522.1,470.98,485.3,372.07,420.09,594.74,399.77,423.75,585.05,387.94,367.35,379.17,353.96,449.64,350.41,349.4,374.73,530.06,500.17,444.93,445.14,429.11,358.58,549.98,521.21,409.56,425.75,462.7,358.82,402.27,387.03,426.6,435.82,567.5,337.25,361.92,390.52,438.3,480.1,376.54,619.03,416.58,399.29,363.78
728.1,456.15,504.77,714.02,371.92,327.29,323.31,443.3,366.26,453,428.47,380.11,358.7,422.55,336.25,402.75,370.52,512.02,381.86,349.17,315.52,398.59,345.79,357.61,382.33,497.8,439.49,473.88,368.77,401.81,561.07,382.37,420.45,552.65,381.18,370.7,376.14,350.41,429.73,343.02,351.95,372.73,506.56,471.36,426.95,431.27,421.21,352,541.77,515.9,395.71,409.89,439.63,348.75,400.71,377.34,407.56,433.86,548.2,332,360.82,388.69,432.25,453.88,374.72,617.7,413.5,387.55,357.65
731.78,461.42,503.06,716.46,374.36,321.2,321.86,446.76,366.57,442.57,425.47,377.83,363.49,420.27,337.96,397.24,371.85,509.21,381.01,345.29,314.48,394.21,338.79,355.03,374.15,478.96,429.47,463.6,368.65,391.29,532.04,372.01,418.23,522.26,368.4,362.65,365.21,339.9,417.14,334.61,344.86,368.85,493.08,451.56,405.69,424.12,412.81,344.05,548.76,505.54,385.55,399.63,422.45,343.33,391.44,370.2,393.32,432.11,533.08,328.45,362.19,383.51,428.91,435.25,372.64,614.89,402.01,383.14,362.22
730.55,452.33,503.91,721.42,374.38,325.94,325.41,446.1,367.29,441.05,428.23,369.87,369.61,425.82,335.02,401.8,375.21,510.65,377.26,347.19,315.09,379.52,338.88,358.56,374.67,461.5,411.51,459.19,369.46,384.84,514.48,371.07,417.72,509.11,364.83,369.23,359.42,343.7,404.95,341.56,345.49,371.86,477.18,440.34,398.67,419.11,403.87,343.53,550.74,511.65,379.12,397.45,410.84,350.32,387.91,368.03,383.54,427.89,521.16,335.87,361.02,386.06,423.07,420.96,369.68,621.39,404.33,388.16,359.48
744.05,457.73,500.61,718.67,374.28,318.98,321.71,447.92,362.39,436.5,429.7,366.36,365.89,419.21,340.49,400.58,371.61,512.26,378.66,348.08,316.35,375.23,327.1,358.3,370.61,451.59,397.09,448.36,362.29,382.2,497.64,364.68,415.41,495.47,357.48,368.24,363.56,338.62,397.73,337.07,348.38,372.48,464.62,433.09,387.35,407.74,398.08,347.56,549.94,516.67,371.12,393.13,405.43,341.9,390.95,364.18,378.58,431.26,515.4,327.47,361.36,383.67,420.37,407.28,370.46,622.5,400.6,385.53,358.35
733.32,470.41,499.88,713.84,375.46,328.9,324.68,446.96,368.07,432.61,431.83,369.36,354,421.54,335.36,397.34,372.5,513.01,375.74,346.97,314.08,370.88,331.54,355.47,366.79,441.34,388.81,446.39,361.1,380.49,486.57,362.27,412.64,481.56,359.46,368.57,354.88,345.91,396.13,336.54,347.11,374.85,456.38,426.73,380.7,408.67,398.6,340.04,546.5,531.25,369.79,385.42,394.62,340.12,390.62,362.81,373.5,427.18,508.01,328.91,360.83,385.7,419.08,392.41,369.3,615.29,396.24,390.74,354.24
730.82,467.47,502.44,711.53,372.73,322.2,322.68,441.93,362.42,423.42,427.32,362.1,361.62,421.34,335.99,395.62,374.97,514.32,373.12,346.6,316.49,363.39,327.73,356.93,363.56,429.34,380.81,444.99,358.88,376.45,480.55,361.13,415.76,474.19,353.91,368.71,350.32,336.93,386.42,334.79,340.51,368.81,450.94,409.49,378.17,411.2,390.99,337.33,544.98,520.18,367.93,379.09,391.13,337.58,385.22,360.57,369.19,426.01,497.85,326.93,362.68,380.48,416.6,382.94,368.12,607.82,393.86,391.21,361.5
729.79,454.48,503.62,711.11,375.02,331.65,323.83,446.87,361.42,424.86,426.52,362.54,360.56,422.69,337.37,397.89,374.03,506.79,372.02,346.49,314,361.82,330.42,355.66,363.71,426.12,372.77,441.28,362.94,371.45,471.14,354.77,414.27,460.76,354.04,367.41,353.92,344.07,382.04,332.67,341.87,371.57,437.28,406.72,368.77,400.71,394.49,333.29,547.23,513.35,364.72,384.69,384.26,342.9,378.82,356.22,369.76,421.59,497.29,333.25,362.92,380.19,413.24,370.48,368.03,613.13,393.01,387.83,356.83
733.14,463.36,499.84,718.12,373.66,322.92,326.26,444.49,365.12,424.08,429.37,361.79,364.7,425.08,339.39,401.17,366.28,507.45,370.77,345.71,316.68,361.54,329.02,355.45,366.32,422.08,367.89,438.71,361.21,371.7,464.84,353.31,409.99,457.96,349.44,367.02,349.78,344.69,383.1,333.48,343.68,368.08,434.51,403.58,364.9,397.91,390.13,331.75,546.61,502.41,365.24,374.25,380.25,339.13,378.42,354.63,361.69,426.22,503.92,340.65,359.45,384.23,410.77,369.07,367.71,603.18,390.15,394.7,358.26
721.3,459.17,502.36,712.23,369.22,318.9,323.38,443.91,362.84,421.63,426.07,353.21,362.86,420.76,332.2,397.77,371.72,508.72,373.75,348.46,311.21,359.67,325.02,352.4,358.29,412.49,362.05,435.76,361.69,369.19,462.27,354.01,407.38,453.96,350,363.74,343.37,345.84,375.81,334.13,341.09,373.69,427.93,397.2,360.17,402.36,387.08,337.18,542.2,490.73,362.73,370.32,381.71,337.5,381.52,356.45,358.8,424.35,531.61,330.89,357.43,385.39,408.82,362.15,366.31,608.26,386.07,392.55,349.98
732.96,452.97,503.78,713.53,375.97,324.12,324.52,443.15,365.59,424.29,427.74,365.18,367.61,424.21,337.96,397.76,372.69,508.3,368.17,348.69,318.37,357.8,323.96,356.38,362.59,410.52,362.11,438.25,363.66,366.02,456.5,357.9,410.28,450.34,350.57,367.57,357.08,350.38,378.16,331.15,340.77,369.01,424.26,392.75,359.66,400.28,386.45,336.22,546.85,502.68,360.44,372.28,377.2,343.98,384.86,352.12,357.36,422.9,549.75,333.67,361.66,384.7,410.42,358.71,366.53,616.24,388.4,390.36,352.83
717.9,448.53,502.01,703.36,375.5,320.61,319.86,443.7,363.47,416.54,426.23,353.7,361.83,419.74,335.91,396.44,368.9,504.39,371.73,351.59,316.31,355.56,326.5,350.2,359.51,401.75,359.52,431.22,360.79,366.36,448.12,347.6,405.53,443.58,345.25,364.6,353.08,346.12,373.56,334.93,337.38,368.38,416.82,392.37,359.58,396.04,385.54,333.63,540.33,510.06,356.69,363.72,374.67,342.05,382.98,352.3,360.92,422.99,542.41,328.04,360.16,377.6,405.38,352.9,366.69,605.87,382.18,385.63,347.31
734.74,460.82,498.21,711.85,376.83,321.65,324.72,445.91,361.85,419.38,428.14,364.43,365.21,425.84,337.15,401.01,367.22,510.63,368.92,348.92,315.52,356.88,322.88,354.18,357.28,401.88,350.49,433.03,355.34,365.8,449.97,353.6,412.67,445.81,346.91,367.26,354.47,345.35,374.83,330.67,340.85,369.23,419.69,389.46,356.75,399.88,386.92,339.49,545.04,502.37,360.45,363.71,373.21,337.47,384.42,352.54,355.8,427.23,543.49,325.56,362.7,383.04,405.13,347.51,365.22,613.26,383.59,383.77,352.81
721.79,456.94,499,711.93,373.6,324.33,319.97,445.47,362.42,416.81,424.83,363.37,364.38,424.04,334.37,394.42,368.2,506.08,367.67,345.42,313.31,352.52,329.4,356.71,360.45,396.08,347.54,429.23,360.71,367.99,446.14,348.37,408.46,442.43,348.26,366.44,349.16,349.32,371.64,327.98,340.11,369.78,410.12,389.46,354.69,389.48,384.92,334.1,539.77,495.08,358.21,364.76,370.41,335.32,378.06,351.79,358.31,420.04,517.9,323.73,362.99,382.45,405.77,347.69,364.78,610.99,381.4,376.56,349.24
731.74,456.56,500.12,715.18,372.71,325.78,326.82,445.57,363.68,415.59,430.71,357.19,362.31,422.29,335.1,399.77,371.11,508.54,371.36,345.67,315.23,361.08,321.35,357.17,359.36,394.76,349.13,428.11,359.12,361.44,444.78,350.24,411.53,443.3,348.25,368.5,360.71,354.43,371.3,336.43,341.77,368.31,410.02,387.9,351.95,394.01,383.09,328.71,544.25,493.73,356.12,366.78,373.2,338.22,380.9,352.73,352.22,427.15,508.83,325.47,363.04,384.64,405.35,349.99,362.38,611.14,381.2,382.71,353.65
730.06,452.91,505.53,716.75,374.52,325.41,326.13,444.64,367.91,414.65,425.74,360.28,363.06,420.21,338.55,399.08,369.58,507.87,371.25,349.08,315.3,350.7,319.6,351.32,358.6,395.84,348.4,429.55,356.9,361.87,448.85,348.37,409.05,439.67,347.28,364.25,356.46,358.12,370.15,333.16,339.39,371.89,408.18,386.44,346.84,392.18,380.93,337,544.97,505.87,359.05,361.76,369.57,334.8,378.49,353.1,363.16,425.51,498.53,331.09,361.95,384.95,404.87,343.1,366.34,606.44,382.71,383.94,353.43
727.01,452.64,502.3,707.16,370.11,320.59,319.66,444.82,364.81,418.43,428.99,376.1,361.65,416.18,334.66,395.58,368.4,509.18,375.33,344.88,315.06,374.05,325.27,356.19,360.81,406.55,351.27,426.85,357.97,368.87,471.5,361.81,407.38,469.82,356.15,365.99,362.16,359.9,382.05,331.36,334.32,383.15,424.22,399.15,351.4,394.37,381.8,334.45,544.87,496.95,368.96,378.84,417.84,367.85,392.28,364.08,398.53,423.92,531.4,328.25,361.02,381.91,410.59,349.8,365.28,601.91,376.78,385.3,362.04
734.55,457.89,501.51,737.5,381.71,320.04,325.1,445.51,368.08,466.93,435.99,498.61,359.32,429.46,338.34,403.73,370.43,512.52,385.82,348.15,318.48,495.26,338.94,353.48,448.56,506.91,461.51,442.91,366.39,418.43,554.83,451.81,413.41,637.52,391.32,371.59,384.89,382.5,488.81,357.41,348.5,427.71,574.08,533.28,429.95,407.94,438.39,359.1,547.18,494.42,401.3,437.5,634.26,475.65,528.84,471.31,460.12,429.08,598.28,330.65,363.82,395.25,431.84,439.66,364.53,617.91,401.46,397.76,362.24
737.37,454.5,501.48,772.38,382.05,326.67,327.19,444.51,363.45,527.76,517.21,531.53,357.63,428.34,339.52,402.72,372.79,512.29,405.94,349.93,314.72,522.48,338,353.53,476.29,649.47,581.48,544.48,425.87,506.16,854.29,509.2,444.86,790.4,504.19,415.36,416.16,398.32,598.08,382.38,392.73,420.7,603.85,634.45,563.69,415.46,557.58,390.49,549.47,518.97,539.66,480.39,752.76,521.73,548.81,475.99,569.27,501.75,713.03,335.91,362.4,387.92,486.88,530.96,424.15,609.85,480.66,422.7,371.06
737.22,447.06,501.09,751.49,399.74,329.98,325.83,446.13,363.86,567.06,595.6,483.91,359.55,425.11,340.34,410.17,375.31,515.29,413.29,350.47,315.95,494.24,340.23,357.62,453.4,733.57,625.29,758.31,480.33,555.26,992.17,556.74,581.75,953.05,586.29,479.11,454.93,403.09,551.69,422.41,424.78,399.48,561.93,656.2,622.37,420.63,546.26,395.92,544.08,537.74,703.96,508.8,714.18,489.43,504.75,440.15,602.23,670.86,750.2,334.11,361.54,389.82,569.04,556.12,490.1,605.61,520.43,465.6,390.35
744.34,450.62,502.84,749.25,391.22,318.51,335.94,449.48,368.8,571.69,543.48,447.63,361.76,430.66,341.67,409,374.83,523.3,417.17,350.76,317.79,450.71,365.79,359.11,424.34,749.38,629.64,881.62,441.77,513.07,915.13,543.54,620.16,996.4,603.86,449.98,462.99,395.25,502.64,406.11,422.84,391.23,534.14,612.55,614.75,415.63,500.92,379.77,544.56,527.78,762.1,522.58,634.98,445.53,467.64,412.26,582.45,753.41,783.45,340.27,363.7,388.01,572.13,532.53,484.82,612.02,516.77,491.5,386.19
739.77,458.98,504.22,740.89,387.07,324.75,330.27,448.59,368.29,537.61,496.65,420.52,369.06,429.74,331.8,406.21,372.86,517.47,408.3,346.24,317.21,421.92,353.33,358.96,403.44,739.03,598.19,879.7,412.71,465.78,797.89,512.12,571.49,918.38,585.34,422.92,463.37,390.52,460.3,389.51,400.04,381.45,499.55,562.63,582.56,409.83,462.59,375,553.37,519.68,754.05,522.58,561.85,397.83,435.42,393.92,524.63,863.18,744.46,339.36,363.03,392.02,560.99,491.52,458.6,616.07,488.29,508.82,393.69
730.5,450.55,499.94,726.28,378.42,321.29,325.18,443.49,365.24,496.38,469.35,403.43,361.77,421.24,340.95,404.94,370.74,515.67,398.64,351.6,313.44,396.39,344.63,353.48,392.64,694.76,547.08,796.67,387.16,431.84,687.7,483.01,579.84,808.17,558.98,454.56,468.65,388.73,433.63,375.11,385.65,379.33,471.52,523.8,539.38,401.45,435.42,354.81,546.36,505.91,711.02,519.02,510.58,381.32,418.97,380.36,474.48,1068,693.12,328.35,359.56,384.4,540.09,467.38,435.07,606.66,465.07,491.22,388.09
732.61,455.88,512.91,727.45,380.12,320.84,324.74,449.72,369.84,476.41,457.18,387.09,362.13,420.5,339.87,406.9,372.79,516.1,390.89,350.46,316.99,386.51,336.71,358.2,382.19,651.63,512.74,713.65,380.32,415.42,622.36,444.24,549.23,711.04,534.47,442.82,456.28,372.69,413.42,364.87,374.62,372.59,460.6,486.93,504.27,394.21,422.08,350.37,542.53,497.25,687.29,512.93,471.34,363.32,406.97,373.06,442.68,1099.2,653.84,333.24,364.16,386.41,520.76,439.73,420.62,605.06,449.65,480.85,384.2
731.29,456.08,496.05,728.07,378.91,322.37,322.56,446.99,369.33,461.22,442.18,379.13,362.28,422.17,339,400.49,368.18,515.32,384.71,350.03,316.04,382.37,333,354.73,373.22,601.42,482.81,647.76,374.2,399.65,574.06,415.96,512.89,636.19,503.96,417.26,446.4,361.02,400.27,349.48,366.99,376.03,449.25,456.98,467.7,395.33,408.8,345.05,540.31,486.47,627.31,487.65,442.91,359.12,398.06,365.72,421.15,947.77,608.88,332.96,362.36,382.33,496.32,419.33,408.11,604.77,435.21,465.22,368.09
725.94,453.98,499,722.69,375.25,322.45,322.51,447.59,366.46,444.29,437.76,372.39,363.75,418.49,334.37,399.19,370.32,508.67,375.41,347.56,315.39,369.96,327.27,352.65,365.62,569.13,459.19,599.95,371.39,388.29,543.15,392.24,488.18,580.78,469.34,399.64,423.59,360.2,393.28,342.46,360.53,370.91,441.45,437.86,440.72,391.01,400.69,343.42,543.7,478.62,569.63,466.91,424.89,341.7,392.52,361.83,400.91,813.6,570.47,331.36,359.62,388.25,475.84,402.57,400.53,606.65,423.65,446.9,365.35
728.05,455.71,494.92,717.84,373.17,329.25,323.88,446.45,364.05,431.22,434.75,362.84,358.48,422.83,337.63,399.03,370.15,502.69,377.01,348.79,313.84,366.63,324.23,354.46,366.39,535.73,441.22,564.68,362.5,379.5,515.39,382.7,468.48,547.77,440.1,388.9,406.82,355.66,385.2,338.54,354.9,360.55,429.23,427.7,427.19,391.28,393.37,336.58,537.61,505.78,523.07,444.62,410.59,348.5,387.34,358.95,391.36,719.78,548.96,326.35,360.28,384.41,462.36,389.78,391.76,606.87,417.37,439.7,367.57
728.2,455.85,507.86,716.24,374.48,318.63,325.03,445.83,364.86,436.18,433.53,368.94,364.08,416.98,341.29,394.26,368.68,507.08,373.7,346.15,315.44,361.17,321.81,347.18,366.91,512.99,419.39,538.99,363,375.78,502.37,374.66,459.51,527.12,423.74,384.77,393.53,349.5,385.89,336.72,353.19,371.93,426.46,413.63,415.83,390.76,391.26,334.58,534.39,497.18,488.58,429.92,401.17,338.17,384.98,355.89,377.93,650.7,534,335.45,360.84,383.83,452.11,379.43,389.81,606.94,409.8,428.14,357.94
729.98,468.65,497.44,719.74,375.96,316.98,325.97,447.77,365.9,430.23,433.97,360.79,363.75,418.3,335.43,399.44,373.18,508.47,375.05,347.54,317.44,359.43,323.85,353.35,363.96,485.68,407.61,526.76,361.54,375.02,491.47,366.68,451.27,505.67,404.3,378.89,385.8,346.86,381.37,336.61,347.65,371.71,416.28,409.41,402.11,390.4,389.11,341.42,546.82,490.22,459.8,416.01,392.8,340.75,382.14,356.17,373.48,607.73,522.45,337.16,359.06,384.14,443.26,372.66,381.49,613.92,405.13,418.32,353.22
732.28,449.79,497.45,714.48,376.03,322.33,326.04,448.81,361.82,422.26,433.83,351.16,363.07,421.23,337.31,396.71,374.02,508.77,370.61,344.14,314.87,357.59,318.5,351.77,361.11,473.08,394.81,503.31,358.43,371.57,477.01,362.28,441.44,495.28,389.89,377.85,380.27,341.06,373.83,329.26,350.73,365.39,413.99,401.61,395.39,391.3,388.23,337.37,541.23,481.9,439.57,400.12,390.84,339.8,383.45,355.5,372.24,566.34,510.71,329.51,361.6,387.33,435.42,365.61,382.96,603.23,401.81,414.55,352.8
726.49,451.52,493.03,708.66,375.14,317.25,324.03,445.47,362.29,423.74,431.7,360.5,360.59,419.8,338.12,397.37,366.17,503.43,372.7,343.78,316.02,353.12,329.87,353.98,357.72,456.72,384.07,490.19,358.56,368.07,468.81,363.77,437.9,476.39,380.6,378.06,374.83,343.09,372.97,331.89,350.22,369.41,410.92,396.01,384.25,387.21,384.34,338.66,535.65,477.08,424.56,397.04,381.87,332.6,377.54,356.18,366.29,541.42,500.08,328.44,359.65,385.76,431.07,360.2,377.5,607.19,401.06,405.62,361.52
732.21,456.14,498.87,708.38,373.66,322.43,326.6,443.72,366.33,416.01,429.09,362.52,367.87,423.49,335.05,397.54,369.17,501.74,375.19,346.96,314.08,353.23,322.13,353.34,361.22,445.89,378.94,484.86,358.4,364.83,461.09,354,435.05,466,373.25,375,368.44,339.86,372.08,336.28,347.22,365.93,409.54,395.89,375.72,386.16,382.55,335.12,547.01,470.88,405.33,392.29,381.34,338.9,381.41,351.5,361.27,517.23,496.13,331.65,361.64,381.35,428.54,354.06,375.43,599.96,394.47,401.35,355.59
725.78,454.36,504.06,712.16,370.61,320.75,324.25,446.88,363.27,420.35,430.31,355.04,360.65,423.34,336.11,396.04,371.42,501.41,374.3,348.45,315.65,354.24,320.23,353.48,359.66,434.78,370.89,476.78,359.62,362.71,462.1,359.01,432.42,462.64,364.73,373.69,365.49,341.65,373.83,337.85,346.39,366.14,403.34,397.83,370.44,386.18,384.23,339.3,543.57,488.33,398.31,384.46,377.24,336.57,378.02,355.97,361.38,504.64,501.04,331.27,363.74,382.57,422.02,352.98,377.36,600.64,393.04,397.31,354.81
732.49,457.41,506.53,711.97,371.79,323.84,322.11,446.35,364.4,418.16,430.15,354.22,363.86,418.75,334.31,397.4,369.5,505.91,369.01,344.86,313.42,352.81,319.88,351.98,358.78,432.22,365.12,474.28,360.88,362.63,454.91,358.54,431.18,455.16,362.07,372.27,357.03,347.5,369.88,334.98,344.78,370.13,398.75,392.41,369.44,384.12,387.63,338.22,536.82,501.95,384.41,381.94,374.16,339.02,383.5,351.72,363.21,494.12,485.23,325.95,359.5,380.09,421.38,345.14,373.4,611.67,389.83,395.3,349
719.58,449.97,494.23,705.28,374.99,317.39,324.83,444.92,365.55,418.41,426.89,356.08,359,415.32,336.19,395.36,368.02,503.78,367.17,345.23,313.58,352.4,320.63,351.55,357.14,420,360.79,462.3,355.02,361.55,450.57,353.04,423.83,448.71,357.2,371.47,356.15,343.51,367.58,337.79,342.03,369.6,397.71,384.55,366.11,384.17,381.41,338.93,539.06,493.68,382.3,379.78,372.58,334.4,374.66,350.68,359.19,485.04,477.75,329.67,358.78,381.3,414.23,346.73,373.22,602.29,383.43,385.1,349.93
723.09,456.5,494.77,701.39,375.28,319.96,318.79,441.25,363.12,413.12,426.2,359.43,363.83,414.8,337.1,389.49,368.1,503.01,368.43,348.81,316.75,352.01,320.08,350.02,363.11,411.31,356.84,455.15,357.92,356.5,446.53,353.11,422.39,442.25,356.8,369.74,351.56,338,364.56,326.62,341.91,366.84,394,383.82,358.91,381.87,376.62,328.9,532.92,485.27,376.41,374.23,369.01,331.67,373.69,349.67,356,468.8,471.92,333.13,359.77,385.75,412.51,342.86,369.61,593.49,384.62,395.62,354.19
